UTC	Pack_count	q0	q1	q2	q3	RollRate	PitchRate	YawRate	Roll	Pitch	Yaw	FreeAccX	FreeAccY	FreeAccZ	Lat	Long	Height	VelX	VelY	VelZ	LoRaRSSI	LoRaSNR
30:04:41:02	982	-0.84533	-0.00088672	-0.00013074	0.53424	0.0044785	0.0046844	-0.0037251	0.0778914	0.0669484	-64.5845	0.023972	-0.004097	-0.0075912	22.17494	120.8926	32.236	-0.0052681	-0.0044174	0.0021381	-92	-10
30:04:41:22	983	-0.84533	-0.00088403	-0.00015073	0.53424	0.0043488	0.0054207	-0.0039215	0.0764065	0.0687201	-64.5849	-0.003334	-0.0020752	-0.0050125	22.17494	120.8926	32.25005	-0.0043144	-0.0035973	0.0028152	-93	-9
30:04:41:41	984	-0.84533	-0.00089492	-0.00011195	0.53425	0.0038776	0.0034485	-0.0021324	0.0798349	0.0656323	-64.5862	0.030701	0.014786	-0.0036907	22.17494	120.8926	32.25972	-0.003191	-0.0025063	0.0041199	-93	-8.75
30:04:41:61	985	-0.84529	-0.0008974	-0.00016879	0.5343	0.0020065	0.0044861	-0.0019064	0.0765902	0.0712945	-64.5934	0.028152	-0.0069084	-0.014084	22.17494	120.8926	32.25036	-0.0033493	-0.0028286	0.0014334	-93	-8.75
30:04:41:81	986	-0.84538	-0.00088118	-0.00015897	0.53416	0.0033436	0.0033531	0.00033617	0.0756319	0.0693376	-64.5743	-0.0040359	0.0047112	-0.0029774	22.17494	120.8926	32.25431	-0.0049286	-0.0032253	0.0025692	-92	-10.5
30:04:42:00	987	-0.84536	-0.00089694	-0.00018043	0.53419	0.0027161	0.0057297	-0.0045204	0.0758431	0.0723835	-64.578	-0.0050964	0.0078278	0.0040245	22.17494	120.8926	32.26619	-0.0048676	-0.0027657	0.0068016	-94	-8.5
30:04:42:20	988	-0.84539	-0.0008909	-0.00016388	0.53415	0.0036469	0.0025444	0.00063705	0.0762748	0.0704059	-64.572	0.022522	-0.013214	-0.018005	22.17494	120.8926	32.28054	-0.0045052	-0.0013876	0.0086899	-93	-9
30:04:42:39	989	-0.84542	-0.00086466	-0.00018179	0.5341	0.0019913	0.0075607	-0.0051651	0.0726407	0.0705316	-64.5661	0.001009	-0.0015068	-0.0072136	22.17494	120.8926	32.29487	-0.0051613	-0.0022392	0.0097504	-93	-8.75
30:04:42:59	990	-0.84544	-0.00084282	-0.00015593	0.53407	0.0024319	0.0039864	-0.00083399	0.0721091	0.0666874	-64.562	-0.0072441	0.0074043	-0.008606	22.17494	120.8926	32.29029	-0.006115	-0.0023994	0.0082779	-94	-8.75
30:04:42:79	991	-0.84542	-0.00086781	-0.0001885	0.53411	0.0025978	0.0080185	-0.006237	0.0725349	0.0713751	-64.5666	-0.0065269	-0.0095367	-0.0075912	22.17494	120.8926	32.29677	-0.0058975	-0.0016346	0.0055466	-93	-9.25
30:04:42:98	992	-0.84542	-0.00084564	-0.00020517	0.5341	0.0015287	0.0045776	0.00084019	0.0693669	0.0716328	-64.5656	-0.011391	0.0076294	0.0028248	22.17494	120.8926	32.30693	-0.0049973	-0.0010843	0.0065269	-93	-9
30:04:43:18	993	-0.84539	-0.00084338	-0.00020382	0.53414	0.003088	0.0061684	-0.002903	0.0692272	0.0713666	-64.5715	-0.021606	-0.0068169	-0.0062218	22.17494	120.8926	32.31377	-0.0046005	-0.00094938	0.0085144	-94	-9.25
30:04:43:37	994	-0.84539	-0.00084384	-0.00021882	0.53414	0.0032978	0.0050011	-0.0028458	0.0683539	0.0728478	-64.5715	-0.03598	-0.022186	-0.0057755	22.17494	120.8926	32.32645	-0.0045319	0.00019634	0.0097351	-92	-10.75
30:04:43:57	995	-0.84539	-0.00085888	-0.00019637	0.53415	0.0037804	0.0078506	-0.0061226	0.071184	0.0715947	-64.5721	-0.025497	-0.0060158	-0.0055656	22.17494	120.8926	32.32404	-0.0051422	-0.00072956	0.0082932	-93	-9.75
30:04:43:77	996	-0.84539	-0.00086646	-0.00021162	0.53414	0.0034599	0.0030079	0.0003922	0.0709852	0.0735351	-64.5718	-0.015205	-0.0056572	-0.004612	22.17494	120.8926	32.33387	-0.0052681	-0.00074005	0.0059242	-93	-10.75
30:04:43:96	997	-0.84539	-0.00084598	-0.0001986	0.53414	0.0033169	0.0066566	-0.0035324	0.0697983	0.0710205	-64.5715	-0.042297	-0.017105	0.0042648	22.17494	120.8926	32.34442	-0.004879	-0.00034022	0.0086365	-93	-10
30:04:44:16	998	-0.84539	-0.00087911	-0.00019033	0.53415	0.0044899	0.0042915	-0.0026093	0.0735138	0.0722478	-64.5721	-0.021286	-0.0077858	-0.0010023	22.17494	120.8926	32.3517	-0.0052071	-8.29E-05	0.01078	-91	-11.25
30:04:44:35	999	-0.84541	-0.00086001	-0.00014477	0.53411	0.0055695	0.0031757	-0.0013885	0.0744543	0.0666615	-64.5674	-0.014351	-0.014145	-0.00037289	22.17494	120.8926	32.34733	-0.0056419	-0.00040627	0.008873	-91	-11.25
30:04:44:55	1000	-0.84536	-0.0008794	-0.00022104	0.53419	0.0050354	0.0046616	-0.00214	0.0716574	0.0752441	-64.5783	-0.016129	-0.0047226	-0.0038586	22.17494	120.8926	32.3666	-0.0045242	-0.0019608	0.01194	-93	-10.25
30:04:44:75	1001	-0.84539	-0.00086172	-0.00020802	0.53415	0.0039864	0.0028019	0.0017729	0.0707466	0.0728968	-64.5721	-0.025436	0.0057869	-0.0015697	22.17494	120.8926	32.37331	-0.0042458	-0.0014009	0.0089264	-92	-10.25
30:04:44:94	1002	-0.84542	-0.0008594	-0.00020133	0.5341	0.0029392	0.0063171	-0.003088	0.0709353	0.0721027	-64.5657	0.008812	-0.010384	-0.0037117	22.17494	120.8926	32.38402	-0.0035877	-0.00074673	0.0060425	-93	-10.5
30:04:45:14	1003	-0.84545	-0.00084503	-0.00015438	0.53406	0.0045662	0.0049553	-0.0014725	0.0724203	0.066671	-64.5601	0.023865	-0.0083771	-0.0071907	22.17494	120.8926	32.39372	-0.003334	-0.00092936	0.0034008	-92	-10.25
30:04:45:33	1004	-0.84542	-0.00084628	-0.0001958	0.5341	0.0050201	0.0071983	-0.0052681	0.070002	0.0707641	-64.5661	-0.0065308	0.011002	0.00096893	22.17494	120.8926	32.38619	-0.0033588	-0.0013971	0.0011997	-92	-10.25
30:04:45:53	1005	-0.84536	-0.00084892	-0.00015666	0.5342	0.0044098	0.0019016	0.0011902	0.0726463	0.0671414	-64.5787	0.013672	0.0037766	-0.0088425	22.17494	120.8926	32.39764	-0.002943	-0.002367	0.0037766	-93	-9.25
30:04:45:73	1006	-0.84545	-0.00085041	-0.00013854	0.53406	0.0036068	0.007061	-0.0046921	0.0739105	0.0654661	-64.5598	0.044708	-0.00072813	-0.016495	22.17494	120.8926	32.40985	-0.0025291	-0.0014124	0.003767	-92	-9.75
30:04:45:92	1007	-0.84544	-0.00083892	-0.00015751	0.53407	0.0037479	0.0044479	-0.001442	0.0716356	0.0666004	-64.561	0.043213	0.0058632	-0.0095444	22.17494	120.8926	32.41671	-0.0010061	-0.00065899	0.00083637	-92	-10
30:04:46:12	1008	-0.84544	-0.00082573	-0.00016604	0.53407	0.0034065	0.00737	-0.00597	0.0698354	0.0666212	-64.5618	0.0079498	0.0082092	0.0011234	22.17494	120.8926	32.42177	-0.0014334	-0.00094604	-0.00020349	-93	-10
30:04:46:32	1009	-0.8454	-0.0008327	-0.00018816	0.53414	0.0034161	0.0034218	-0.00043249	0.0691516	0.0691952	-64.5706	0.017517	-0.0034237	-6.68E-06	22.17494	120.8926	32.41146	-0.0013752	-0.0014505	-0.0026169	-93	-10.25
30:04:46:51	1010	-0.84552	-0.00084706	-0.00015911	0.53394	0.001524	0.0077591	-0.0056992	0.0723365	0.0672441	-64.5439	0.032501	0.0051041	-0.0058517	22.17494	120.8926	32.42413	-0.0017681	0.00027037	0.0021687	-93	-9.75
30:04:46:71	1011	-0.84552	-0.00085659	-0.00017189	0.53394	0.0022964	0.0057106	-0.0028286	0.0724781	0.069065	-64.5436	0.017807	-0.0017996	-0.011047	22.17494	120.8926	32.43418	-0.0016012	0.00020671	0.0034695	-93	-9.25
30:04:46:91	1012	-0.84553	-0.00087497	-0.00018498	0.53393	0.0021915	0.0072784	-0.0049057	0.0734581	0.0714565	-64.5432	0.0023727	0.01078	-0.00025082	22.17494	120.8926	32.44905	-0.0032921	0.00037527	0.0058212	-93	-10.25
30:04:47:10	1013	-0.8455	-0.00088295	-0.00019771	0.53398	0.0029182	0.002964	0.00013518	0.0734488	0.073183	-64.5497	0.017548	0.0024395	-0.006115	22.17494	120.8926	32.44078	-0.0036373	-0.00043821	0.0035629	-92	-9.25
30:04:47:30	1014	-0.84557	-0.00088022	-0.00016784	0.53386	0.0022964	0.0050735	-0.00098228	0.0750221	0.0701111	-64.533	0.010391	-0.0025558	-0.0053787	22.17494	120.8926	32.451	-0.0041313	0.00058222	0.0043335	-94	-9.75
30:04:47:50	1015	-0.84554	-0.00090077	-0.00021935	0.53343	29968	-0.012275696	0.000121415	0.0739079	0.0763531	-64.4933	0.0064011	-0.0056114	0.0019531	22.17494	120.8926	32.4542	-0.0039043	-0.00010931	0.00095415	-97	-9.75
30:04:47:69	1016	-0.84554	-0.00090259	-0.00026741	0.53392	0.0013971	0.0080795	-0.0048714	0.0710925	0.0811321	-64.5409	-0.0075073	-0.0067215	0.00040531	22.17494	120.8926	32.46153	-0.0042801	-0.00090027	0.0014734	-92	-9.5
30:04:47:89	1017	-0.84563	-0.00087534	-0.0002526	0.53377	0.0024662	0.0060234	-0.0034943	0.0693708	0.0780185	-64.5215	-0.020752	-0.013588	-0.012344	22.17494	120.8926	32.47342	-0.0042801	-0.00034809	0.0039444	-93	-8.75
30:04:48:08	1018	-0.84562	-0.00088013	-0.00022178	0.53379	0.0024281	0.0041389	-0.00087833	0.0717194	0.0753262	-64.5235	0.0034828	-0.0036411	0.001399	22.17494	120.8926	32.46355	-0.0045929	-0.001152	0.0022449	-93	-9
30:04:48:28	1019	-0.8456	-0.00089117	-0.00024233	0.53381	0.0015726	0.0086594	-0.0059319	0.0715305	0.0779945	-64.5263	-0.0086823	-0.0040627	0.0037155	22.17494	120.8926	32.47741	-0.0040665	-0.00072336	0.0062561	-93	-8.25
30:04:48:48	1020	-0.84561	-0.00085909	-0.00022116	0.53381	0.0037003	0.004982	-0.0024834	0.0697163	0.0739807	-64.5262	-0.038879	-0.012268	0.004528	22.17494	120.8926	32.48967	-0.0055008	-0.00085545	0.0097351	-93	-8.5
30:04:48:67	1021	-0.84562	-0.00088293	-0.00022827	0.53379	0.0031128	0.0053444	-0.0034866	0.071594	0.0761268	-64.5238	-0.014618	-0.016586	-0.008049	22.17494	120.8926	32.49588	-0.0049973	-0.0010691	0.011421	-92	-9
30:04:48:87	1022	-0.84563	-0.00086334	-0.00019272	0.53377	0.0032959	0.002491	0.00010085	0.0718715	0.0714816	-64.5215	0.012512	-0.0015888	-0.010551	22.17494	120.8926	32.487	-0.0045853	-0.0011835	0.0085831	-92	-9.5
30:04:49:06	1023	-0.8457	-0.00085219	-0.00023562	0.53366	0.0029182	0.0072746	-0.0046043	0.0681759	0.0749483	-64.5066	-0.042999	0.0010414	0.0037251	22.17494	120.8926	32.49706	-0.004261	-0.00064182	0.0092926	-94	-7.75
30:04:49:26	1024	-0.84568	-0.00086391	-0.00025166	0.53369	0.0048065	0.0033741	-0.0016527	0.0683292	0.0772211	-64.51	-0.041016	-0.01442	-0.0037251	22.17494	120.8926	32.50827	-0.0047417	-0.00090122	0.010597	-93	-8.5
30:04:49:46	1025	-0.84572	-0.00085669	-0.00023029	0.53363	0.0039825	0.0060883	-0.0048828	0.0689414	0.0747042	-64.5024	-0.0073776	-0.011696	0.0026417	22.17494	120.8926	32.51969	-0.0047112	-0.00036359	0.0099869	-92	-9
30:04:49:65	1026	-0.84575	-0.00084075	-0.00023266	0.53357	0.0038414	0.0023594	0.0010519	0.0672573	0.0739546	-64.4943	0.0034866	-0.017807	-0.0014668	22.17494	120.8926	32.52992	-0.0022221	0.00016868	0.0075722	-94	-8.5
30:04:49:85	1027	-0.8457	-0.00087227	-0.00034565	0.53366	0.0039864	0.0042114	-0.0019026	0.0633941	0.0868382	-64.5059	-0.034302	-0.015526	0.0032692	22.17494	120.8926	32.52365	-0.0031967	-0.00089312	0.006115	-93	-8
30:04:50:04	1028	-0.84576	-0.00086311	-0.00029505	0.53357	0.0055237	0.0017672	0.00026655	0.0656102	0.0813678	-64.4933	-0.014847	0.0036049	-0.0026588	22.17494	120.8926	32.53522	-0.0028458	-0.0005312	0.0056343	-93	-8.25
30:04:50:24	1029	-0.84571	-0.00086138	-0.00028647	0.53363	0.0043526	0.003315	-0.00087786	0.0659608	0.0804357	-64.5027	0.0056686	-0.018036	-0.0037384	22.17494	120.8926	32.54108	-0.0022793	-0.001029	0.0059357	-92	-8.75
30:04:50:43	1030	-0.84575	-0.00084439	-0.00031222	0.53358	0.0036411	0.0055313	-0.0030098	0.0627451	0.0818879	-64.495	-0.003521	-0.023651	0.0022163	22.17494	120.8926	32.55061	-0.0010223	-0.0011063	0.0060196	-93	-9
30:04:50:63	1031	-0.84569	-0.0008429	-0.00026666	0.53368	0.0055237	0.0016985	-0.0014305	0.065377	0.0773892	-64.5089	-0.0071716	0.0012579	0.0033684	22.17494	120.8926	32.56197	-0.002388	-0.0011196	0.0083542	-93	-9.25
30:04:50:83	1032	-0.84568	-0.00084385	-0.00024308	0.53368	0.0058746	0.0011673	0.00087309	0.0669102	0.0751627	-64.5091	0.0006299	-0.011131	-0.016495	22.17494	120.8926	32.55597	-0.0030956	-0.0021095	0.0062981	-92	-10
30:04:51:02	1033	-0.84578	-0.00083357	-0.00022772	0.53354	0.0047874	0.0032654	-0.00073433	0.0668662	0.0730339	-64.4895	0.023315	-0.0067444	-0.0021305	22.17494	120.8926	32.56646	-0.0020332	-0.0012503	0.0070648	-92	-9.75
30:04:51:22	1034	-0.84584	-0.00083079	-0.00022299	0.53344	0.0046349	0.0053864	-0.0041809	0.0668941	0.0723981	-64.4769	-0.00080204	-0.01049	-0.0061569	22.17494	120.8926	32.57456	-0.0015411	-0.00091028	0.0077324	-93	-9
30:04:51:41	1035	-0.84581	-0.00080453	-0.00018556	0.53348	0.0050926	0.0016079	-0.00095606	0.0666336	0.0671679	-64.4814	-0.01136	-0.0045128	-0.0017872	22.17494	120.8926	32.58388	-0.0023994	-0.00030255	0.0052605	-93	-8.5
30:04:51:61	1036	-0.84578	-0.00083417	-0.00019027	0.53352	0.0040779	0.0049744	-0.002182	0.0692157	0.0694397	-64.4877	0.031372	-0.0066833	-0.003788	22.17494	120.8926	32.5736	-0.0023537	-0.0016327	0.0025978	-93	-8.5
30:04:51:81	1037	-0.8458	-0.00082965	-0.00022043	0.5335	0.0040627	0.0026665	0.0018167	0.0669344	0.0720852	-64.4849	0.012192	0.018692	-0.0033035	22.17494	120.8926	32.58356	-0.0027924	0.00027227	0.0045929	-93	-9
30:04:52:00	1038	-0.84575	-0.000836	-0.00024222	0.53357	0.0040588	0.0053711	-0.0027924	0.0662121	0.0745904	-64.4943	-0.002512	-0.012383	-0.0033989	22.17494	120.8926	32.59286	-0.0039673	-0.00041533	0.0036545	-93	-8.5
30:04:52:20	1039	-0.84577	-0.00082618	-0.00018369	0.53355	0.0055237	0.0017662	-0.0011187	0.0688403	0.0683164	-64.4917	0.018417	0.0040016	-0.0076981	22.17494	120.8926	32.60228	-0.0044403	0.00018811	0.0022125	-93	-8.5
30:04:52:39	1040	-0.84579	-0.00080863	-0.00017834	0.53351	0.003397	0.0058479	-0.0038166	0.0674701	0.0667219	-64.486	0.015068	0.025406	0.0053215	22.17494	120.8926	32.61164	-0.0047874	0.0016069	0.0039864	-93	-8.5
30:04:52:59	1041	-0.8458	-0.00080234	-0.00016599	0.5335	0.0024261	0.0081406	-0.0052299	0.0676167	0.0651387	-64.484	0.0014849	0.0034122	0.0024357	22.17494	120.8926	32.60363	-0.0049782	0.0013313	0.0022144	-93	-8
30:04:52:79	1042	-0.84576	-0.00082052	-0.00018057	0.53356	0.0043488	0.0030842	-0.00099087	0.0684822	0.0676684	-64.4925	0.0024109	-0.0033112	-0.0059586	22.17494	120.8926	32.61637	-0.0054207	0.0012817	0.006382	-92	-9.25
30:04:52:98	1043	-0.84572	-0.0008397	-0.0001857	0.53362	0.003643	0.0030384	-0.001399	0.0700226	0.0693432	-64.5011	0.022476	-9.54E-05	-0.0034256	22.17494	120.8926	32.6258	-0.0064011	0.0011454	0.0057297	-92	-10.25
30:04:53:18	1044	-0.84575	-0.00080919	-0.00019236	0.53359	0.0024319	0.004982	-0.0024166	0.0666615	0.0681201	-64.496	-0.01796	0.0030346	-0.0079041	22.17494	120.8926	32.63297	-0.005764	0.0019283	0.0034733	-93	-8.5
30:04:53:38	1045	-0.84573	-0.00081764	-0.00018469	0.53361	0.0029316	0.0059242	-0.0031261	0.0679473	0.0678956	-64.4992	-0.019333	-0.0068359	-0.0019045	22.17494	120.8926	32.64233	-0.0068359	0.0011797	0.0031796	-93	-9.75
30:04:53:57	1046	-0.84572	-0.00081659	-0.00013033	0.53362	0.0029812	0.0044136	-0.00144	0.0711689	0.0625635	-64.5009	0.0015688	0.005928	-0.0034122	22.17494	120.8926	32.63467	-0.0074463	8.20E-05	0.0014124	-92	-10.25
30:04:53:77	1047	-0.84572	-0.00080583	-8.51E-05	0.53363	0.0054016	0.0024776	-0.0014601	0.0728933	0.0575192	-64.5024	0.016418	-0.0048103	-0.0041885	22.17494	120.8926	32.64298	-0.0076561	0.00092411	0.0015297	-91	-10.75
30:04:53:96	1048	-0.84575	-0.00076967	-9.27E-05	0.53358	0.0032787	0.0024605	0.00011241	0.0689228	0.0560485	-64.4956	-0.028259	-8.92E-05	0.0061378	22.17494	120.8926	32.65072	-0.007782	0.00050592	0.0047035	-93	-9.25
30:04:54:16	1049	-0.84573	-0.00076878	-0.00011022	0.53361	0.0032387	0.0078049	-0.0056419	0.0677658	0.0576911	-64.4993	-0.034332	0.011581	0.0047607	22.17494	120.8926	32.65872	-0.0082092	0.0015354	0.0087509	-93	-9.5
30:04:54:35	1050	-0.84574	-0.0007525	-6.06E-05	0.5336	0.0027084	0.0054092	-0.0029259	0.0692218	0.051887	-64.4976	0.009964	-0.022324	-0.010078	22.17494	120.8926	32.64925	-0.0090027	0.0010443	0.0064621	-91	-10.5
30:04:54:55	1051	-0.84573	-0.00075854	-7.51E-05	0.53362	0.0045204	0.0050774	-0.003046	0.0689198	0.0536613	-64.5003	5.42E-06	-0.012634	-0.0044403	22.17494	120.8926	32.65633	-0.0095215	0.0011168	0.0078278	-91	-10.25
30:04:54:75	1052	-0.84561	-0.00074124	-0.00011764	0.53379	0.0047836	0.0025959	0.00025702	0.0646302	0.0567402	-64.5244	-0.030014	-3.06E-05	0.0047302	22.17494	120.8926	32.6675	-0.0086823	0.0027924	0.0074539	-92	-9.25
30:04:54:94	1053	-0.84559	-0.00073267	-8.48E-05	0.53383	0.0042305	0.0059433	-0.0054245	0.0658065	0.0530366	-64.5295	-0.0094452	-0.010544	-0.0050926	22.17494	120.8926	32.67715	-0.009201	0.0025787	0.0087738	-93	-9.5
30:04:55:14	1054	-0.84546	-0.00074163	-0.0001082	0.53404	0.0035954	0.0035591	0.00030637	0.0652296	0.055868	-64.5571	0.013954	0.0077591	-0.0083694	22.17494	120.8926	32.6896	-0.0078354	0.0036488	0.011177	-91	-10.5
30:04:55:33	1055	-0.84543	-0.00073999	-0.00012842	0.53409	0.0039253	0.0052109	-0.0023842	0.0638302	0.0577299	-64.5641	-0.0051231	-0.016785	-0.012001	22.17494	120.8926	32.68086	-0.0080948	0.0035	0.0086823	-91	-11.5
30:04:55:73	1057	-0.84519	-0.00072717	-0.00013775	0.53447	0.0035591	0.0062599	-0.0056229	0.0619905	0.0578768	-64.6162	-0.010635	0.0030384	0.0027332	22.17494	120.8926	32.69942	-0.0067825	0.0046768	0.010643	-91	-10
30:04:55:92	1058	-0.84506	-0.00071707	-0.00013002	0.53467	0.00387	0.0034676	0.00036669	0.0614729	0.056525	-64.6433	0.0091782	0.00088739	0.0016212	22.17494	120.8926	32.70925	-0.0052185	0.0055962	0.010269	-91	-10
30:04:56:12	1059	-0.84491	-0.00072486	-0.00014427	0.53491	0.0035076	0.0071869	-0.0054932	0.0613375	0.0583983	-64.675	0.0085297	-0.0078278	-0.0055122	22.17494	120.8926	32.71951	-0.0044594	0.0050278	0.0086288	-92	-9.75
30:04:56:32	1060	-0.84491	-0.00071647	-0.00012723	0.53491	0.0053444	0.0032883	-0.002861	0.061569	0.0562359	-64.6762	-0.0073204	-0.010445	-0.0035877	22.17494	120.8926	32.71244	-0.0053444	0.0047798	0.0068016	-92	-10.5
30:04:56:51	1061	-0.84479	-0.00071559	-0.00014298	0.5351	0.0046501	0.0063896	-0.0044861	0.0605063	0.0577203	-64.7011	-0.0054626	-0.0081024	-0.00079918	22.17494	120.8926	32.72289	-0.0047455	0.0041351	0.0058365	-91	-9.75
30:04:56:71	1062	-0.844617009	-0.000714622	-0.000188969	1.06E+28	103.875	0.001234055	-0.005279541	-2.04E-30	7.72E-30	-180	-0.01915	0.0033398	0.020538	22.17494	120.8926	32.73565	-0.0037689	0.0037766	0.004818	-93	-9.25
30:04:56:91	1063	-0.84462	-0.00068144	-0.00015112	0.53537	0.0045547	0.0033016	-0.0018291	0.0566824	0.056432	-64.7384	-0.01062	-0.017487	0.0043144	22.17494	120.8926	32.74361	-0.0034733	0.00023258	2.71E-05	-88	-12.25
30:04:57:10	1064	-0.84457	-0.00069925	-0.00017455	0.53545	0.0046005	0.0030384	-0.00040627	0.0569638	0.0597977	-64.7484	0.0091476	-0.0079193	-0.0029297	22.17494	120.8926	32.73827	-0.003952	0.0032768	0.0012941	-92	-9.75
30:04:57:49	1066	-0.84438	-0.00068715	-0.00018498	0.53575	0.0039406	0.0062027	-0.0047874	0.0551313	0.0600836	-64.7895	-0.0028839	-0.005722	0.0011282	22.17494	120.8926	32.75498	-0.0028534	0.0025024	0.00046086	-92	-10.75
30:04:57:69	1067	-0.84434	-0.00068431	-0.00018457	0.5358	0.0036793	0.0037823	-0.00094604	0.054878	0.0598741	-64.7966	0.0074692	-0.0014791	-0.0035858	22.17494	120.8926	32.76388	-0.0024662	0.0023594	-0.0019569	-92	-11
30:04:57:89	1068	-0.84426	-0.00068914	-0.00017697	0.53593	0.003336	0.0065079	-0.0057678	0.0558027	0.0594428	-64.8142	-0.0052414	0.022705	0.0096359	22.17494	120.8926	32.7771	-0.0030212	0.0022945	-0.0018053	-93	-10
30:100:58:28	38030	-4.86E-08	0.00069303	-6.98E-07	1.2593	0.001921654	-0.000379562	-278.25	-6.35E-05	-0.06306563	-180	0.000849724	-501.25	-0.003721237	-23.68276215	8052888	1.01E+28	0.00021684	0.050446	0.0023479	-91	-10.75
30:04:58:47	1071	-0.84416	-0.00068422	-0.00017988	0.53609	0.0034485	0.0020771	0.0006566	0.0551368	0.0594331	-64.8359	-0.0028782	0.0094147	-0.0062637	22.17494	120.8926	32.79079	-0.0025978	0.0034561	0.00029993	-91	-10
30:04:58:67	1072	-0.84408	-0.00068462	-0.00018249	0.53622	0.0044594	0.0062714	-0.0057335	0.0550062	0.059719	-64.853	-0.01886	-0.0076637	-0.013832	22.17494	120.8926	32.79912	-0.0029316	0.0031929	0.00012046	-92	-9.25
30:04:58:87	1073	-0.84409	-0.00066551	-0.00015244	-0.50507	0.0031834	0.0055161	-0.0044327	0.0756463	-0.0245692	61.7894	0.003643	0.011185	0.0064201	22.17494	120.8926	32.7878	-0.0030575	0.0032215	-0.0025673	-91	-9.75
30:04:59:06	1074	-0.84406	-0.00067696	-0.00020082	0.53625	0.002285	0.0063133	-0.0031319	0.0531362	0.0610226	-64.8572	0.007225	0.01046	-0.0017948	22.17494	120.8926	32.79629	-0.0022182	0.0042076	-0.00317	-91	-9.75
30:04:59:46	1076	-0.84401	-0.00068021	-0.0001808	0.53632	0.0044975	0.0035763	-0.0030651	0.0546764	0.0592901	-64.867	-0.014023	0.0099869	0.0099716	22.17494	120.8926	32.81178	-0.0033875	0.0040627	-0.0028343	-91	-8.75
30:04:59:65	1077	-0.84396	-0.00069844	-0.00020624	0.53641	0.0032883	0.0025806	0.00055313	0.054869	0.0628769	-64.879	0.00097227	0.0062943	-0.0029926	22.17494	120.8926	32.81979	-0.0028744	0.0052223	-0.0027714	-92	-7.5
30:04:59:85	1078	-0.84398	-0.0006773	-0.00017876	0.53638	0.0022125	0.0045013	-0.0017004	0.054516	0.0589182	-64.8747	0.0048981	-0.017044	-0.0036144	22.17494	120.8926	32.80868	-0.0027561	0.0044556	-0.0058174	-91	-9.75
30:05:00:04	1079	-0.84406	-0.00070258	-0.00022646	0.53625	0.003582	0.0040512	-0.0015097	0.054039	0.0650769	-64.8573	-0.0005517	0.0016813	0.0031071	22.17494	120.8926	32.81588	-0.0045242	0.0053864	-0.0013943	-90	-10.5
30:05:00:24	1080	-0.84411	-0.00068419	-0.00017621	0.53617	0.0045204	0.0045929	-0.0039253	0.0553535	0.0590811	-64.8471	0.0037327	-0.0071068	-0.00095081	22.17494	120.8926	32.82544	-0.0052872	0.0075073	0.0032196	-93	-8.5
30:05:00:44	1081	-0.84403	-0.00069001	-0.00024755	0.5363	0.0034542	0.007206	-0.005024	0.0515231	0.0663469	-64.8645	-0.0046616	-0.014824	-0.0033455	22.17494	120.8926	32.83298	-0.0056419	0.0065384	0.0055046	-91	-11.5
30:05:00:63	1082	-0.84388	-0.00068302	-0.00022299	0.53653	0.0040207	0.0025616	7.83E-05	0.0523393	0.0635569	-64.8959	-0.018967	0.0092926	-0.00070477	22.17494	120.8926	32.83802	-0.0048599	0.0059471	0.0047874	-92	-12
30:05:00:83	1083	-0.84384	-0.00070789	-0.00025002	0.53659	0.0032177	0.0066452	-0.0068054	0.0530778	0.067704	-64.9042	-0.0023994	-0.0029469	7.25E-05	22.17494	120.8926	32.82389	-0.005043	0.0055313	0.0024109	-93	-9.75
30:05:01:02	1084	-0.84371	-0.00072934	-0.00023803	0.5368	0.0046539	0.0034866	-0.0011578	0.0558718	0.0678774	-64.9328	0.0093155	-0.0035172	-0.0048027	22.17494	120.8926	32.8309	-0.004158	0.0043221	0.0015078	-93	-9
30:05:01:22	1085	-0.84372	-0.00073044	-0.00029363	0.53679	0.0035057	0.0067558	-0.0039291	0.0525593	0.0733202	-64.9308	-0.018021	0.0026798	0.0087433	22.17494	120.8926	32.83514	-0.0043144	0.0052032	-0.00063229	-93	-8.25
30:05:01:42	1086	-0.84373	-0.00071348	-0.00029898	0.53677	0.0043335	0.0040131	-0.0024891	0.0505923	0.0727928	-64.9279	-0.021881	-0.022263	-0.0121	22.17494	120.8926	32.83661	-0.0040817	0.0058517	-0.0030613	-93	-8.75
30:05:01:61	1087	-0.84373	-0.00072476	-0.00028522	0.53677	0.0041847	0.0047417	-0.0052834	0.0525288	0.072156	-64.9281	-0.0013924	-0.0061646	-0.0076141	22.17494	120.8926	32.81882	-0.0041809	0.0046959	-0.0071793	-93	-9
30:05:01:81	1088	-0.84374	-0.00071438	-0.00031903	0.53675	0.0028286	0.0056114	-0.0027084	0.0494478	0.0747852	-64.9248	-0.0046768	0.013168	0.010246	22.17494	120.8926	32.82485	-0.0029488	0.006279	-0.0049057	-93	-9
30:05:02:00	1089	-0.84349	-0.00071825	-0.00031408	0.53714	0.0044708	0.0050964	-0.0030785	0.0500916	0.0745678	-64.9789	-0.011833	-0.017105	0.0059967	22.17494	120.8926	32.83293	-0.0016251	0.0042763	-0.0027752	-94	-9.25
