UTC	Pack_count	q0	q1	q2	q3	RollRate	PitchRate	YawRate	Roll	Pitch	Yaw	FreeAccX	FreeAccY	FreeAccZ	Lat	Long	Height	VelX	VelY	VelZ	LoRaRSSI	LoRaSNR
20:50:24:75	0	-0.051657	-0.023854	0.0093182	0.99834	0.0096207	0.010193	-0.0018024	1.208625	2.674741	-174.0477	-0.049316	-0.13257	2.0625	24.80743	121.0242	41.94507	-0.0103531	-0.0548096	41.9451	-63	5.25
20:50:25:06	0	-0.051328	-0.0234	0.0092568	0.99836	-0.035889	-0.0010471	-0.011475	1.197992	2.623475	-174.0863	-0.45557	0.42017	-0.1875	24.80743	121.0242	41.93524	-0.0183105	-0.0568542	41.9352	-63	5.5
20:50:25:37	0	-0.051033	-0.023832	0.0093727	0.99837	-0.028259	0.0085983	0.00072002	1.213061	2.672703	-174.1192	0.020401	0.32422	-1.29	24.80743	121.0242	41.9389	-0.0184174	-0.0648193	41.9389	-64	6
20:50:25:68	0	-0.05063	-0.023692	0.0089447	0.9984	0.0089569	0.011276	-0.023315	1.162125	2.659567	-174.1669	-0.9043	1.2734	-0.082642	24.80743	121.0242	41.93182	-0.0270081	-0.0571594	41.9318	-64	5.75
20:50:26:00	0	-0.050404	-0.023964	0.009428	0.9984	0.038788	0.0052757	0.0086746	1.218483	2.688255	-174.1912	0.50342	0.19678	1.5215	24.80743	121.0242	41.90757	-0.0235138	-0.0629883	41.9076	-63	5.75
20:50:26:30	0	-0.050066	-0.023943	0.0091726	0.99842	-0.050629	-0.0066071	0.0018625	1.188198	2.687659	-174.2307	-0.087646	-0.97803	-0.15601	24.80743	121.0242	41.90015	-0.0329285	-0.0704956	41.9002	-63	6.25
20:50:26:62	0	-0.049724	-0.024607	0.008733	0.99842	0.032776	0.013924	-0.0043678	1.140758	2.766602	-174.2702	-0.79053	-0.60547	-0.78369	24.80743	121.0242	41.9027	-0.0374451	-0.072937	41.9027	-63	6
20:50:26:93	0	-0.04954	-0.024455	0.0085337	0.99844	0.035431	-0.020813	0.0082245	1.116542	2.750591	-174.2921	0.81592	-0.033295	-0.62988	24.80743	121.0242	41.89334	-0.0324402	-0.0638428	41.8933	-63	5.75
20:50:27:24	0	-0.049139	-0.02433	0.0089179	0.99846	0.023453	0.024612	0.0075378	1.158739	2.734518	-174.3373	0.55762	0.3147	0.056305	24.80743	121.0242	41.86048	-0.0344238	-0.0614929	41.8605	-63	5.75
20:50:27:55	0	-0.048855	-0.024347	0.0088514	0.99847	0.013885	-0.020691	0.0073509	1.150441	2.737204	-174.37	-0.17212	0.17566	-0.38794	24.80743	121.0242	41.87098	-0.042572	-0.0632935	41.871	-63	5.75
20:50:27:86	0	-0.048486	-0.024294	0.0090606	0.99849	0.0056725	0.025589	0.0072327	1.173087	2.730323	-174.4119	0.68945	-0.32568	0.1192	24.80743	121.0242	41.87213	-0.0422058	-0.0704956	41.8721	-63	5.5
20:50:28:17	0	-0.04836	-0.024239	0.0086939	0.9985	0.0081024	-0.0099258	0.0058861	1.130429	2.726218	-174.4274	1.0439	-1.3271	-0.93945	24.80743	121.0242	41.86417	-0.0461121	-0.0776978	41.8642	-63	5.5
20:50:28:48	0	-0.04791	-0.024772	0.0090053	0.9985	-0.0014353	0.018906	-0.010017	1.167846	2.786129	-174.4775	-0.090576	1.5605	-0.59814	24.80743	121.0242	41.82881	-0.0498047	-0.0626831	41.8288	-63	6
20:50:28:79	0	-0.047522	-0.024399	0.0087901	0.99853	-0.0042419	0.00053453	-0.0095215	1.140042	2.744965	-174.5232	-0.62988	0.31348	-0.18359	24.80743	121.0242	41.82238	-0.059967	-0.0701294	41.8224	-63	5.75
20:50:29:10	0	-0.047308	-0.024695	0.0091044	0.99853	9.87E-05	-0.0059242	0.0083847	1.177091	2.777442	-174.5465	-0.13831	0.032562	-0.59473	24.80743	121.0242	41.81329	-0.0603943	-0.0756226	41.8133	-65	5.75
20:50:29:42	0	-0.047057	-0.024318	0.0088641	0.99856	0.039368	-0.01384	0.0016289	1.146805	2.735904	-174.5764	0.69482	-0.51416	-0.72607	24.80743	121.0242	41.81148	-0.0635376	-0.0770874	41.8115	-64	5.5
20:50:29:73	0	-0.046847	-0.024922	0.009038	0.99855	-0.048279	0.038635	-0.014084	1.169445	2.804269	-174.5992	0.36206	-0.56104	-0.93848	24.80743	121.0242	41.78582	-0.0727539	-0.0916748	41.7858	-64	5.75
20:50:30:04	0	-0.048056	-0.029057	0.00086849	0.99842	-0.058594	0.053864	0.031738	0.2598133	3.321492	-174.4812	-1.8262	-1.8037	2.8828	24.80743	121.0242	41.78951	-0.230957	-0.0249634	41.7895	-62	6
20:50:30:35	0	-0.059229	-0.035962	-0.010979	0.99754	0.045685	0.12891	0.089233	-1.013636	4.189088	-173.2411	0.43237	5.0859	-0.25415	24.80743	121.0242	41.78794	-0.54248	0.280518	41.7879	-63	6
20:50:30:66	0	-0.089678	-0.043948	-0.026383	0.99465	-0.1167	0.10254	0.31348	-2.567261	5.287771	-169.8148	-0.58203	-3	1.3867	24.80743	121.0242	41.78852	-1.02344	0.529297	41.7885	-69	3.75
20:50:30:97	0	-0.13867	-0.053185	-0.047376	0.98777	-0.26733	0.036255	0.34375	-4.55412	6.788765	-164.2875	-2.0586	4.9414	-1.9619	24.80743	121.0242	41.7621	-1.47266	0.695801	41.7621	-65	5.25
20:50:31:28	0	-0.20682	-0.063591	-0.065875	0.97409	0.19751	0.17932	0.48633	-5.924556	8.692669	-156.4769	-1.9092	2.4707	-1.5508	24.80743	121.0242	41.7536	-2.03125	0.720215	41.7536	-70	4
20:50:31:59	0	-0.29712	-0.057478	-0.07982	0.94976	0.19006	-0.02272	0.59912	-6.830543	9.010297	-145.7961	-2.1074	-0.28857	1.8701	24.80743	121.0242	41.76485	-2.50586	0.537109	41.7648	-63	6
20:50:31:90	0	-0.38498	-0.031272	-0.080836	0.91885	-0.39648	-0.58203	0.43433	-7.20244	6.875313	-134.9677	-9.0547	1.1367	-0.45728	24.80743	121.0242	41.76554	-2.86523	0.147217	41.7655	-67	5.25
20:50:32:21	0	-0.44464	-0.031959	-0.075519	0.89195	-0.12976	-0.11298	0.39771	-6.149669	7.132755	-127.3903	1.0869	-4.2734	-0.33887	24.80743	121.0241	41.78862	-3.14258	-0.349365	41.7886	-62	6
20:50:32:53	0	-0.49116	-0.024594	-0.076804	0.86733	-0.049805	-0.17358	0.33154	-6.306012	6.782887	-121.3295	-0.65576	1.7412	3.9512	24.80742	121.0241	41.83974	-3.28516	-0.736816	41.8397	-57	5.75
20:50:32:83	0	-0.5328	-0.027618	-0.071534	0.84276	0.30957	-0.056213	0.33521	-5.269356	7.052407	-115.7227	2.9414	0.96387	0.37036	24.80742	121.0241	41.93736	-3.38672	-1.10547	41.9374	-63	5.75
20:50:33:15	0	-0.57219	-0.0089795	-0.081024	0.81606	0.084778	-0.16895	0.23376	-7.046433	6.16414	-110.3068	-0.74561	-1.0361	-0.092468	24.80741	121.0241	41.98697	-3.30273	-1.55371	41.987	-60	6.25
20:50:33:46	0	-0.60656	-0.011469	-0.084831	0.79042	0.044098	-0.21204	0.30835	-6.954504	6.952203	-105.4188	4.5898	-2.8105	-0.59668	24.8074	121.0241	42.01535	-3.25391	-1.93164	42.0154	-63	6
20:50:33:77	0	-0.64719	-0.01956	-0.085056	0.75732	0.10999	0.013794	0.33228	-6.00047	8.03167	-99.3884	0.95654	-0.26416	-0.31812	24.80739	121.0241	42.03316	-3.16211	-2.38086	42.0332	-62	6
20:50:34:08	0	-0.68339	-0.0056758	-0.090012	0.72446	-0.34277	-0.34131	0.32764	-7.10759	7.5418	-93.8115	2.6328	-3.6973	0.95996	24.80738	121.0241	42.05191	-2.95117	-2.72461	42.0519	-66	5.25
20:50:34:39	0	-0.71853	-0.0093882	-0.086781	0.69	0.18091	-0.21729	0.31006	-6.15904	7.91275	-88.1061	1.1992	-1.3457	-1.9902	24.80737	121.0241	42.09898	-2.84375	-3.11914	42.099	-74	0.25
20:50:34:70	0	-0.75376	0.00053784	-0.084167	0.65173	0.15576	-0.038574	0.29858	-6.39662	7.24911	-82.1013	1.9629	-2.9629	-0.36206	24.80736	121.0241	42.13353	-2.66406	-3.60938	42.1335	-67	4.75
20:50:35:01	0	-0.7811	0.002591	-0.074277	0.61997	-0.49365	-0.16125	0.2251	-5.55287	6.47807	-77.1933	0.32275	-2.0898	-3.2617	24.80735	121.0241	42.18931	-2.27539	-3.79297	42.1893	-71	2.75
20:50:35:32	0	-0.79963	-0.0067593	-0.074104	0.59586	0.62256	0.084595	0.17065	-4.48108	7.27125	-73.6698	-1.3574	-0.6123	-2.1113	24.80734	121.0241	42.24616	-2.18164	-4.24219	42.2462	-67	4.5
20:50:35:64	0	-0.82083	0.0023748	-0.079573	0.5656	-0.89502	-0.33032	0.27197	-5.43348	7.35093	-69.4873	3.3711	-2.2266	2.1934	24.80733	121.0241	42.27654	-1.66016	-4.16797	42.2765	-60	6.25
20:50:35:95	0	-0.8433	-0.0076558	-0.073929	0.53228	0.65771	-0.035004	0.26294	-3.806	7.63366	-64.7735	3.5059	2.4844	-0.19568	24.80731	121.0241	42.32847	-1.5459	-4.49609	42.3285	-63	5.75
20:50:36:26	0	-0.86678	0.013509	-0.06783	0.49387	-0.099731	-0.2688	0.22827	-5.216	5.98364	-59.619	-0.9873	-1.6309	0.17603	24.8073	121.0241	42.35734	-1.11719	-4.51172	42.3573	-68	4.5
20:50:36:57	0	-0.88229	0.00038511	-0.048299	0.46822	0.18518	-0.064697	0.10809	-2.64082	4.8684	-56.0203	-0.98242	0.51074	-1.5654	24.80729	121.0241	42.40769	-0.800781	-4.60156	42.4077	-58	6
20:50:36:88	0	-0.8901	0.0081053	-0.046199	0.45334	-0.10187	0.049469	0.087708	-3.23752	4.2952	-54.1016	-3.2402	-1.1279	0.64209	24.80728	121.0241	42.44089	-0.55957	-4.57813	42.4409	-62	6.25
20:50:37:19	0	-0.89814	0.00024307	-0.039402	0.43793	0.11133	0.0063362	0.10492	-2.00777	4.04644	-52.0583	2.5156	1.873	0.2666	24.80726	121.0241	42.4875	-0.376709	-4.54688	42.4875	-57	6
20:50:37:50	0	-0.90621	0.0029275	-0.026239	0.422	-0.28369	-0.24707	0.10602	-1.57464	2.58404	-49.9758	0.42261	-1.2402	1.1543	24.80725	121.0241	42.46646	-0.166748	-4.32031	42.4665	-63	6.25
20:50:37:81	0	-0.90833	-0.00088232	-0.020984	0.41773	-0.0025787	0.0054092	0.022858	-0.913347	2.2269	-49.4125	0.46655	-0.071716	0.9209	24.80724	121.0241	42.49441	-0.0172272	-4.25	42.4944	-57	6.75
20:50:38:12	0	-0.9081	0.001005	-0.022857	0.41814	-0.15295	0.032532	-0.0039825	-1.20084	2.33098	-49.4721	-2.6758	-2.5781	-0.53857	24.80723	121.0241	42.50084	0.0609741	-4.17969	42.5008	-58	6
20:50:38:44	0	-0.90874	-0.0039412	-0.024138	0.41665	-0.18396	-0.075073	0.053772	-0.742899	2.70274	-49.2803	0.64746	0.86816	1.3242	24.80722	121.0241	42.50676	0.109619	-4.00781	42.5068	-54	6
20:50:38:75	0	-0.9098	0.0013446	-0.032866	0.41374	0.034607	0.1825	0.029388	-1.7016	3.36469	-48.9583	-1.7412	-1.0947	-0.38306	24.80721	121.0241	42.48923	0.226196	-3.94922	42.4892	-53	6.25
20:50:39:06	0	-0.91362	0.0015503	-0.032146	0.40529	-0.093506	-0.067017	0.065125	-1.65824	3.29534	-47.8924	0.79199	0.71045	-0.83301	24.80721	121.0241	42.47978	0.310547	-3.82422	42.4798	-52	6.25
20:50:39:37	0	-0.92073	-0.002995	-0.022571	0.38954	0.14075	0.006546	0.12549	-0.692225	2.51595	-45.8794	0.16138	1.1348	-1.7842	24.8072	121.0241	42.48055	0.338623	-3.73438	42.4806	-51	6.75
20:50:39:68	0	-0.92195	-0.0049786	-0.011922	0.38708	0.18286	0.016891	-0.073059	-0.0028581	1.48057	-45.5505	0.006752	1.2012	-0.18713	24.80719	121.0241	42.47781	0.466064	-3.66016	42.4778	-52	6.75
20:50:39:99	0	-0.916	-8.14E-05	-0.021792	0.40058	0.045288	0.20325	-0.066895	-0.992636	2.29179	-47.2608	-3.207	-0.74023	0.31958	24.80718	121.0241	42.46314	0.495361	-3.56055	42.4631	-51	6.5
20:50:40:30	0	-0.91326	-0.0094653	-0.027904	0.40631	-0.031525	0.066467	-0.06842	-0.309211	3.36289	-47.9782	-0.70166	1.3418	-0.93457	24.80717	121.0242	42.43682	0.541504	-3.42188	42.4368	-53	6
20:50:40:61	0	-0.91291	-0.0018121	-0.039419	0.40625	0.18958	-0.015137	0.032471	-1.65017	4.21185	-48.0388	1.0908	3.959	-2.6289	24.80716	121.0242	42.41009	0.558105	-3.33203	42.4101	-52	7
20:50:40:92	0	-0.91871	0.019519	-0.053094	0.39085	-0.5	-0.12756	0.17676	-4.45246	4.72064	-46.2766	0.32251	-0.86084	0.5708	24.80716	121.0242	42.38866	0.753418	-3.13672	42.3887	-45	6.25
20:50:41:23	0	-0.93463	0.018807	-0.055858	0.35071	0.17126	0.046722	0.39087	-4.2809	5.23389	-41.3326	0.56836	2.4609	-2.2109	24.80715	121.0242	42.36523	0.808594	-3.05273	42.3652	-44	6.5
20:50:41:55	0	-0.95493	0.022387	-0.037292	0.29363	-0.073181	0.030457	0.2959	-3.71339	3.32929	-34.2923	-0.025787	-1.8525	1.3477	24.80714	121.0242	42.34134	1.10449	-2.96094	42.3413	-43	6
20:50:41:86	0	-0.96551	0.008999	-0.027288	0.25876	0.065796	-0.047913	0.23242	-1.80717	2.7533	-30.0495	0.98096	1.6006	-0.37671	24.80714	121.0242	42.32794	1.24219	-2.56445	42.3279	-45	7
20:50:42:17	0	-0.97116	0.0010156	-0.018375	0.2377	-0.31006	-0.28784	0.1192	-0.613927	2.01765	-27.5177	1.1289	4.1172	0.006237	24.80713	121.0242	42.32749	1.23828	-2.01563	42.3275	-62	6
20:50:42:48	0	-0.97465	-0.0022038	-0.0091984	0.22353	0.27246	-0.036072	0.098328	0.0105187	1.08385	-25.8343	-0.89063	-0.39722	2.6895	24.80713	121.0242	42.30551	1.18457	-1.59863	42.3055	-44	6.25
20:50:42:79	0	-0.97709	-0.0070612	0.0056235	0.21266	-0.01136	-0.087402	0.010292	0.927716	-0.45757	-24.5608	0.35645	-0.36816	-0.8335	24.80713	121.0242	42.24449	1.09668	-0.911133	42.2445	-42	2.5
20:50:43:10	0	-0.97791	-0.0055717	0.0045238	0.2089	-0.049927	-0.021973	0.0058441	0.732692	-0.373559	-24.119	0.34644	-0.28003	-0.10345	24.80713	121.0242	42.19415	1.0752	-0.499512	42.1941	-41	6.5
20:50:43:41	0	-0.97822	0.0012554	-0.0065803	0.20745	-0.11639	0.054382	-0.0045433	-0.297175	0.707795	-23.9488	-0.31274	-0.25195	-0.14136	24.80713	121.0242	42.18872	1.03125	-0.297607	42.1887	-41	7
20:50:43:72	0	-0.97838	0.0065554	-0.011398	0.20641	-0.035339	-0.017502	-0.0076332	-1.0048	1.12293	-23.8361	0.0035267	1.3389	-0.45703	24.80713	121.0242	42.17385	0.9375	-0.257813	42.1739	-41	6.75
20:50:44:03	0	-0.97877	0.0044174	-0.0090615	0.2047	-0.052216	-0.036682	0.002285	-0.708118	0.912752	-23.6305	1.001	-0.42529	1.1436	24.80713	121.0242	42.13465	0.821777	-0.272949	42.1346	-41	6.5
20:50:44:34	0	-0.97887	0.0039967	-0.0084719	0.20426	-0.028763	0.020096	0.0038891	-0.646687	0.856784	-23.5777	-0.85693	-0.82422	-0.023956	24.80713	121.0242	42.11714	0.816406	-0.256836	42.1171	-41	6.75
20:50:44:66	0	-0.97897	0.0050279	-0.0075357	0.20379	-0.014954	-0.01709	0.016602	-0.740096	0.727978	-23.5229	0.039917	0.58838	0.54785	24.80713	121.0242	42.08223	0.788574	-0.234375	42.0822	-40	6.75
20:50:44:97	0	-0.97903	0.0049183	-0.0070955	0.20354	0.014404	-0.024185	0.0011311	-0.717339	0.681339	-23.4932	-0.28784	0.16028	-1.0801	24.80713	121.0242	42.06495	0.782715	-0.223022	42.065	-41	7
20:50:45:28	0	-0.97919	0.0036671	-0.0075338	0.20275	0.0055199	0.025833	0.0062675	-0.586574	0.760167	-23.4008	-0.15601	0.95166	-0.45996	24.80713	121.0242	42.05367	0.728027	-0.202759	42.0537	-40	6.75
20:50:45:59	0	-0.9792	0.004013	-0.0073178	0.20271	0.021179	-0.0047073	-0.0013943	-0.620338	0.727925	-23.3955	0.16223	-0.2356	-0.68359	24.80713	121.0242	42.03675	0.712402	-0.202637	42.0368	-40	6.25
20:50:45:90	0	-0.97923	0.0047879	-0.0063015	0.2026	-0.01384	-0.020538	0.0042152	-0.683607	0.595957	-23.3826	0.25464	-1.0557	0.030777	24.80713	121.0242	42.01823	0.69873	-0.196167	42.0182	-40	7.25
20:50:46:21	0	-0.97926	0.0039917	-0.0066369	0.20247	0.001379	0.0074997	0.012047	-0.601966	0.652159	-23.3671	-0.60449	0.2196	0.66211	24.80713	121.0242	41.999	0.663574	-0.174561	41.999	-40	7
20:50:46:52	0	-0.9794	0.0024912	-0.0044198	0.20187	0.0039005	-0.01255	0.0025635	-0.381842	0.438417	-23.2947	-1.0859	-0.4126	0.73193	24.80713	121.0242	41.96135	0.605469	-0.153564	41.9613	-39	5.75
20:50:46:83	0	-0.97944	0.0024235	-0.0028517	0.20171	0.017242	-0.028137	0.016083	-0.337921	0.264043	-23.2751	-0.14734	-0.027161	-0.73633	24.80713	121.0242	41.93771	0.591309	-0.151245	41.9377	-41	6.75
20:50:47:14	0	-0.97947	0.002459	-0.0022118	0.20156	0.024719	0.010254	0.00089979	-0.327088	0.191456	-23.2567	-0.016098	0.064697	0.041534	24.80713	121.0242	41.90826	0.567871	-0.132935	41.9083	-40	6.75
20:50:47:46	0	-0.97953	0.0023008	-0.0027155	0.20129	0.038116	0.008728	-0.0095291	-0.32089	0.251732	-23.2254	-0.70459	-1.4287	1.0303	24.80713	121.0242	41.88812	0.529297	-0.125	41.8881	-40	6.5
20:50:47:76	0	-0.9796	0.0023358	-0.0022996	0.20094	0.0069695	0.0037594	-0.013123	-0.315157	0.204357	-23.1843	0.20703	-1.1846	0.20813	24.80713	121.0242	41.84745	0.476563	-0.111694	41.8475	-39	6
20:50:48:08	0	-0.9796	0.0019587	-0.0024471	0.20093	0.012505	0.016235	-0.0056648	-0.276219	0.229597	-23.1832	-0.34644	-0.12439	1.998	24.80713	121.0242	41.84149	0.453125	-0.0997314	41.8415	-39	6.25
20:50:48:39	0	-0.9796	0.0018594	-0.0014065	0.20093	0.0069885	-0.010994	0.010391	-0.241109	0.115075	-23.183	0.059296	0.64502	0.40405	24.80713	121.0242	41.84885	0.429443	-0.0922241	41.8488	-39	6
20:50:48:70	0	-0.97962	0.00092894	-0.00044709	0.20086	0.027054	0.0017157	0.0088806	-0.11457	0.0288081	-23.1741	-0.81885	0.47607	2.1816	24.80713	121.0242	41.84105	0.400146	-0.0812988	41.8411	-39	5.75
20:50:49:01	0	-0.97964	0.00082432	0.001201	0.20075	-0.048523	0.0051994	-0.0050888	-0.0649108	-0.153783	-23.1611	0.33179	1.0859	-1.21	24.80713	121.0242	41.80933	0.373047	-0.0668335	41.8093	-40	6.25
20:50:49:32	0	-0.9796	0.00029197	0.00051128	0.20095	-0.010071	0.0076866	0.004467	-0.0210016	-0.0641159	-23.1846	0.095703	-0.39526	-0.79004	24.80713	121.0242	41.82015	0.356689	-0.0621033	41.8201	-38	6.25
20:50:49:63	0	-0.97957	0.00069503	0.0010143	0.20109	0.03653	0.0066566	-0.0041885	-0.0546467	-0.129869	-23.2009	-0.083069	-0.33618	0.67041	24.80713	121.0242	41.82868	0.342773	-0.0679932	41.8287	-38	6
20:50:49:94	0	-0.97956	-8.32E-05	0.00246	0.20114	0.050842	0.011429	-0.01889	0.0660378	-0.274216	-23.2074	-0.060638	-0.60449	1.2188	24.80713	121.0242	41.82612	0.297852	-0.0602417	41.8261	-40	6
20:50:50:25	0	-0.97954	-0.0010288	0.0055123	0.20118	0.014534	0.008194	0.011398	0.242571	-0.595034	-23.2133	0.12103	0.69482	0.49268	24.80713	121.0242	41.81263	0.287109	-0.0489807	41.8126	-40	6.5
20:50:50:57	0	-0.97953	-0.00020319	0.0024478	0.20128	0.01857	0.025299	0.00077248	0.0792659	-0.270064	-23.224	-0.88086	-0.12292	1.8672	24.80713	121.0242	41.8281	0.265137	-0.0458984	41.8281	-40	6.25
20:50:50:88	0	-0.97946	0.00026971	0.0032354	0.20163	4.01E-05	-0.0044518	-0.0091705	0.0444834	-0.369362	-23.2652	0.0071678	-0.86719	0.51709	24.80713	121.0242	41.83026	0.236816	-0.0474854	41.8303	-40	6.75
20:50:51:19	0	-0.9794	-0.0013009	0.0036598	0.20188	0.058899	0.036377	-0.0017853	0.230676	-0.380646	-23.2947	0.094971	0.28198	-0.46118	24.80713	121.0242	41.83428	0.209717	-0.0431519	41.8343	-40	7
20:50:51:50	0	-0.97941	-0.0010374	0.0058852	0.2018	-0.045532	-0.012123	0.0037518	0.252541	-0.636535	-23.2866	0.7666	-0.45044	0.78857	24.80713	121.0242	41.83412	0.19873	-0.0501709	41.8341	-40	6.5
20:50:51:81	0	-0.97931	-0.0022518	0.0075811	0.20221	0.0058823	0.0040207	0.01268	0.428403	-0.798605	-23.3357	-0.58936	0.018921	0.46924	24.80713	121.0242	41.83061	0.175781	-0.0363159	41.8306	-40	7.5
20:50:52:12	0	-0.97931	-0.0011869	0.0060157	0.20227	-0.06311	0.008667	-0.00088739	0.272651	-0.647594	-23.3419	0.39746	0.19226	1.6914	24.80713	121.0242	41.83683	0.183716	-0.0271759	41.8368	-41	6.75
20:50:52:43	0	-0.97928	0.00021238	0.0035357	0.20247	0.013344	0.016068	-0.010696	0.0582	-0.401698	-23.3628	-0.26245	-0.99707	0.46411	24.80713	121.0242	41.848	0.151123	-0.0331116	41.848	-41	6.5
20:50:52:74	0	-0.97928	-2.92E-05	0.0032963	0.20247	0.027771	0.044067	-0.00091934	0.0797626	-0.369228	-23.3637	-0.071045	0.37183	-0.3728	24.80713	121.0242	41.84681	0.111145	-0.0214081	41.8468	-41	1.25
20:50:53:05	0	-0.9792	-1.03E-06	0.0042581	0.20284	-0.065308	-0.02179	-0.0039253	0.0990914	-0.477777	-23.4064	0.57861	-0.3147	1.8994	24.80713	121.0242	41.85164	0.095459	-0.0321045	41.8516	-37	-0.75
20:50:53:36	0	-0.97913	-0.00021723	0.0047686	0.20319	0.0090256	0.010048	0.020386	0.135413	-0.529988	-23.4485	-0.5166	0.31958	0.18469	24.80713	121.0242	41.84631	0.0848999	-0.0276031	41.8463	-40	-0.25
20:50:53:67	0	-0.97913	-0.00012843	0.0043601	0.20321	-0.047241	-0.006588	-0.002161	0.115945	-0.486221	-23.4501	0.74854	-0.20801	1.2646	24.80713	121.0242	41.83634	0.0682373	-0.0311432	41.8363	-36	-1
20:50:53:98	0	-0.9791	0.00037089	0.0043767	0.20335	-0.026886	0.0092316	8.11E-05	0.0603763	-0.499702	-23.4661	-0.19348	1.5313	-1.9463	24.80713	121.0242	41.83995	0.0491943	-0.0152435	41.84	-41	5.5
20:50:54:30	0	-0.97905	-0.00020694	0.0034562	0.20359	-0.027817	0.016357	0.00014031	0.103852	-0.382926	-23.4949	-0.47021	-0.89209	-0.86523	24.80713	121.0242	41.84043	0.0294647	-0.0262299	41.8404	-45	6.25
20:50:54:61	0	-0.97899	-4.52E-05	0.0040359	0.20388	0.0041084	-0.0021038	0.016479	0.0993664	-0.451707	-23.5282	-0.41357	1.1094	0.25073	24.80713	121.0242	41.83646	0.0104065	-0.0244904	41.8365	-46	6
20:50:54:92	0	-0.97897	-0.0003056	0.0043957	0.20395	0.011017	0.010971	-0.0023136	0.137021	-0.485986	-23.537	-0.26978	0.42603	2.1719	24.80713	121.0242	41.83623	-0.00372696	-0.0265503	41.8362	-44	6.25
20:50:55:23	0	-0.9789	-9.99E-05	0.0049286	0.20426	-0.018967	0.011795	-0.0053749	0.126572	-0.55053	-23.5732	-0.44849	1.3936	-1.8086	24.80713	121.0242	41.81379	-0.0179901	-0.020813	41.8138	-44	5.5
20:50:55:54	0	-0.97886	-0.00076348	0.0045472	0.20448	0.01152	0.051697	-0.0049171	0.192194	-0.492167	-23.5994	-0.19678	0.20203	-0.67676	24.80713	121.0242	41.7912	-0.0263519	-0.022644	41.7912	-44	6
20:50:55:85	0	-0.97881	-0.0002069	0.0046253	0.2047	0.033539	-0.026672	-0.004837	0.131706	-0.513945	-23.6244	-0.24048	-0.5415	-0.49316	24.80713	121.0242	41.77424	-0.0388489	-0.0353699	41.7742	-43	6.5
20:50:56:16	0	-0.97876	-0.0014406	0.0055237	0.20491	0.00073242	-0.0042343	0.016068	0.291293	-0.585708	-23.6501	0.896	0.6084	-0.95801	24.80713	121.0242	41.76484	-0.0580444	-0.0272064	41.7648	-42	5.75
20:50:56:47	0	-0.97876	-0.0012735	0.0072755	0.20488	-0.018677	-0.00634	-0.0040703	0.313673	-0.786129	-23.6473	-0.48901	1.458	-1.4521	24.80713	121.0242	41.76403	-0.0626831	-0.0183868	41.764	-41	6.75
20:50:56:78	0	-0.97873	-0.0018029	0.0070327	0.20502	0.015602	0.037506	0.0097122	0.367457	-0.746408	-23.6648	-0.50293	0.71338	-0.36108	24.80713	121.0242	41.7703	-0.0740356	-0.0205994	41.7703	-41	6.5
20:50:57:09	0	-0.97867	-0.0017051	0.0070405	0.20532	-0.020203	0.0099258	-0.0071297	0.356906	-0.749475	-23.6997	0.1637	0.44922	2.2734	24.80713	121.0242	41.76903	-0.0732422	-0.0262299	41.769	-40	6.5
20:50:57:40	0	-0.97859	-0.00080918	0.0061453	0.20572	0.0289	0.0017424	-0.0080566	0.235628	-0.670065	-23.7456	0.40381	-0.85449	0.27759	24.80713	121.0242	41.75863	-0.0800781	-0.031311	41.7586	-41	7
20:50:57:71	0	-0.97858	-0.0014047	0.0056209	0.20579	0.022476	-0.018814	0.015465	0.290087	-0.597193	-23.7529	-0.68945	-0.63086	0.7627	24.80713	121.0242	41.7706	-0.102844	-0.0355225	41.7706	-41	6.25
20:50:58:03	0	-0.9785	-0.0012726	0.0063851	0.20614	-0.02713	0.0003562	-0.0077362	0.293546	-0.685901	-23.795	0.15369	-0.34302	0.020905	24.80713	121.0242	41.79973	-0.112427	-0.0336304	41.7997	-42	7
20:50:58:33	0	-0.97847	-0.001567	0.0057908	0.20631	-0.0082245	0.020889	-0.0031185	0.312615	-0.612258	-23.8143	0.010468	0.21106	2.0273	24.80713	121.0242	41.80481	-0.114258	-0.0328064	41.8048	-41	6.5
20:50:58:65	0	-0.97842	-0.00097046	0.0056084	0.20655	0.027313	0.000525	-0.0094833	0.241565	-0.605847	-23.8421	-0.0019989	-0.62256	0.016891	24.80713	121.0242	41.79981	-0.125244	-0.0362244	41.7998	-41	6.75
20:50:58:96	0	-0.97839	-0.0013096	0.0049951	0.20669	0.036957	0.0066071	-0.0018072	0.265144	-0.529021	-23.8586	-1.0127	-0.73193	0.46045	24.80713	121.0242	41.80807	-0.141357	-0.0404968	41.8081	-42	6
20:50:59:27	0	-0.97833	-0.00096697	0.0052461	0.20699	-0.021118	0.0098572	-0.018143	0.232852	-0.565201	-23.8939	0.23291	-1.0283	-0.47656	24.80713	121.0242	41.7985	-0.142212	-0.0449219	41.7985	-41	5.25
20:50:59:58	0	-0.97834	-0.0008545	0.0045094	0.20696	-0.0242	0.014992	0.00058746	0.202747	-0.485284	-23.8892	0.26978	-0.29395	-1.2334	24.80713	121.0242	41.80239	-0.152344	-0.039856	41.8024	-42	5.75
